"parent_id","neighborhood","city","destination","poi_name","poi_slug","category","s3_key","ref_photo_reference","ref_attribution","generated_at"
"neighborhoods/ar-bahia-blanca/plaza-rivadavia-area","Plaza Rivadavia area","Bahía Blanca","Plaza Rivadavia area, Bahía Blanca, Argentina","Plaza Rivadavia","plaza-rivadavia","anchor","images/Neighborhood_POIs/ar-bahia-blanca/plaza-rivadavia-area/plaza-rivadavia.png","text-only","","2026-07-17T22:21:04.049053+00:00"
"neighborhoods/ar-bahia-blanca/plaza-rivadavia-area","Plaza Rivadavia area","Bahía Blanca","Plaza Rivadavia area, Bahía Blanca, Argentina","Parque de Mayo","parque-de-mayo","outdoors","images/Neighborhood_POIs/ar-bahia-blanca/plaza-rivadavia-area/parque-de-mayo.png","text-only","","2026-07-17T22:24:20.617274+00:00"
"neighborhoods/ar-bahia-blanca/plaza-rivadavia-area","Plaza Rivadavia area","Bahía Blanca","Plaza Rivadavia area, Bahía Blanca, Argentina","Catedral Nuestra Senora de la Merced","catedral-nuestra-senora-de-la-merced","culture-architecture","images/Neighborhood_POIs/ar-bahia-blanca/plaza-rivadavia-area/catedral-nuestra-senora-de-la-merced.png","text-only","","2026-07-17T22:36:53.467340+00:00"
"neighborhoods/ar-bahia-blanca/plaza-rivadavia-area","Plaza Rivadavia area","Bahía Blanca","Plaza Rivadavia area, Bahía Blanca, Argentina","Calle Alsina shopping street","calle-alsina-shopping-street","shopping-dining","images/Neighborhood_POIs/ar-bahia-blanca/plaza-rivadavia-area/calle-alsina-shopping-street.png","text-only","","2026-07-17T22:39:47.358177+00:00"
"neighborhoods/ar-posadas/centro","Centro","Posadas","Centro, Posadas, Argentina","Plaza 9 de Julio","plaza-9-de-julio","anchor","images/Neighborhood_POIs/ar-posadas/centro/plaza-9-de-julio.png","text-only","","2026-07-17T22:46:19.912455+00:00"
"neighborhoods/ar-posadas/centro","Centro","Posadas","Centro, Posadas, Argentina","Costanera de Posadas","costanera-de-posadas","outdoors","images/Neighborhood_POIs/ar-posadas/centro/costanera-de-posadas.png","text-only","","2026-07-17T22:48:44.336926+00:00"
"neighborhoods/ar-posadas/centro","Centro","Posadas","Centro, Posadas, Argentina","Peatonal San Lorenzo","peatonal-san-lorenzo","shopping-dining","images/Neighborhood_POIs/ar-posadas/centro/peatonal-san-lorenzo.png","text-only","","2026-07-17T22:51:15.615581+00:00"
"neighborhoods/ar-posadas/centro","Centro","Posadas","Centro, Posadas, Argentina","Catedral de Posadas","catedral-de-posadas","culture-architecture","images/Neighborhood_POIs/ar-posadas/centro/catedral-de-posadas.png","text-only","","2026-07-17T22:52:41.936514+00:00"
"neighborhoods/ar-tandil/city-centre","City Centre","Tandil","City Centre, Tandil, Argentina","Plaza Independencia","plaza-independencia","anchor","images/Neighborhood_POIs/ar-tandil/city-centre/plaza-independencia.png","text-only","","2026-07-17T22:57:24.332967+00:00"
"neighborhoods/ar-tandil/city-centre","City Centre","Tandil","City Centre, Tandil, Argentina","Parque Independencia","parque-independencia","outdoors","images/Neighborhood_POIs/ar-tandil/city-centre/parque-independencia.png","text-only","","2026-07-17T22:58:51.229569+00:00"
"neighborhoods/ar-tandil/city-centre","City Centre","Tandil","City Centre, Tandil, Argentina","Peatonal 9 de Julio","peatonal-9-de-julio","shopping-dining","images/Neighborhood_POIs/ar-tandil/city-centre/peatonal-9-de-julio.png","text-only","","2026-07-17T23:07:27.755124+00:00"
"neighborhoods/ar-tandil/city-centre","City Centre","Tandil","City Centre, Tandil, Argentina","Iglesia del Santisimo Sacramento","iglesia-del-santisimo-sacramento","culture-architecture","images/Neighborhood_POIs/ar-tandil/city-centre/iglesia-del-santisimo-sacramento.png","text-only","","2026-07-17T23:08:56.679439+00:00"
"neighborhoods/au-newcastle/honeysuckle","Honeysuckle","Newcastle","Honeysuckle, Newcastle, Australia","Honeysuckle Boardwalk","honeysuckle-boardwalk","anchor","images/Neighborhood_POIs/au-newcastle/honeysuckle/honeysuckle-boardwalk.png","text-only","","2026-07-17T23:14:57.708721+00:00"
"neighborhoods/au-newcastle/honeysuckle","Honeysuckle","Newcastle","Honeysuckle, Newcastle, Australia","Foreshore Park","foreshore-park","outdoors","images/Neighborhood_POIs/au-newcastle/honeysuckle/foreshore-park.png","text-only","","2026-07-17T23:16:20.222006+00:00"
"neighborhoods/au-newcastle/honeysuckle","Honeysuckle","Newcastle","Honeysuckle, Newcastle, Australia","Honeysuckle Drive dining precinct","honeysuckle-drive-dining-precinct","shopping-dining","images/Neighborhood_POIs/au-newcastle/honeysuckle/honeysuckle-drive-dining-precinct.png","text-only","","2026-07-17T23:17:47.160958+00:00"
"neighborhoods/au-newcastle/honeysuckle","Honeysuckle","Newcastle","Honeysuckle, Newcastle, Australia","Christ Church Cathedral","christ-church-cathedral","culture-architecture","images/Neighborhood_POIs/au-newcastle/honeysuckle/christ-church-cathedral.png","text-only","","2026-07-17T23:29:12.098840+00:00"
"neighborhoods/bd-bandarban/town-centre","Town Centre","Bāndarban","Town Centre, Bāndarban, Bangladesh","Bandarban DC Office","bandarban-dc-office","anchor","images/Neighborhood_POIs/bd-bandarban/town-centre/bandarban-dc-office.png","text-only","","2026-07-17T23:37:19.911426+00:00"
"neighborhoods/bd-bandarban/town-centre","Town Centre","Bāndarban","Town Centre, Bāndarban, Bangladesh","Sangu Riverbank","sangu-riverbank","outdoors","images/Neighborhood_POIs/bd-bandarban/town-centre/sangu-riverbank.png","text-only","","2026-07-17T23:40:56.787574+00:00"
"neighborhoods/bd-bandarban/town-centre","Town Centre","Bāndarban","Town Centre, Bāndarban, Bangladesh","Bandarban Bazaar","bandarban-bazaar","shopping-dining","images/Neighborhood_POIs/bd-bandarban/town-centre/bandarban-bazaar.png","text-only","","2026-07-17T23:44:45.995877+00:00"
"neighborhoods/bd-bandarban/town-centre","Town Centre","Bāndarban","Town Centre, Bāndarban, Bangladesh","Ujani Para Buddhist Temple","ujani-para-buddhist-temple","culture-architecture","images/Neighborhood_POIs/bd-bandarban/town-centre/ujani-para-buddhist-temple.png","text-only","","2026-07-17T23:46:43.319895+00:00"
"neighborhoods/bd-maijdi/city-centre","City Centre","Maijdi","City Centre, Maijdi, Bangladesh","Maijdee Court town centre","maijdee-court-town-centre","anchor","images/Neighborhood_POIs/bd-maijdi/city-centre/maijdee-court-town-centre.png","text-only","","2026-07-17T23:50:35.945339+00:00"
"neighborhoods/bd-maijdi/city-centre","City Centre","Maijdi","City Centre, Maijdi, Bangladesh","Maijdee Boro Dighi","maijdee-boro-dighi","outdoors","images/Neighborhood_POIs/bd-maijdi/city-centre/maijdee-boro-dighi.png","text-only","","2026-07-17T23:53:04.259043+00:00"
"neighborhoods/bd-maijdi/city-centre","City Centre","Maijdi","City Centre, Maijdi, Bangladesh","Maijdee Bazar market street","maijdee-bazar-market-street","shopping-dining","images/Neighborhood_POIs/bd-maijdi/city-centre/maijdee-bazar-market-street.png","text-only","","2026-07-18T00:01:33.604273+00:00"
"neighborhoods/bd-maijdi/city-centre","City Centre","Maijdi","City Centre, Maijdi, Bangladesh","Noakhali Central Shaheed Minar","noakhali-central-shaheed-minar","culture-architecture","images/Neighborhood_POIs/bd-maijdi/city-centre/noakhali-central-shaheed-minar.png","text-only","","2026-07-18T00:10:39.284484+00:00"
"neighborhoods/bd-shibganj/town-center","Town Center","Shibganj","Town Center, Shibganj, Bangladesh","Shibganj Upazila Parishad","shibganj-upazila-parishad","anchor","images/Neighborhood_POIs/bd-shibganj/town-center/shibganj-upazila-parishad.png","text-only","","2026-07-18T00:16:03.733667+00:00"
"neighborhoods/bd-shibganj/town-center","Town Center","Shibganj","Town Center, Shibganj, Bangladesh","Pagla Riverbank","pagla-riverbank","outdoors","images/Neighborhood_POIs/bd-shibganj/town-center/pagla-riverbank.png","text-only","","2026-07-18T00:24:05.037121+00:00"
"neighborhoods/bd-shibganj/town-center","Town Center","Shibganj","Town Center, Shibganj, Bangladesh","Shibganj Bazar","shibganj-bazar","shopping-dining","images/Neighborhood_POIs/bd-shibganj/town-center/shibganj-bazar.png","text-only","","2026-07-18T00:34:55.513331+00:00"
"neighborhoods/bd-shibganj/town-center","Town Center","Shibganj","Town Center, Shibganj, Bangladesh","Shibganj Central Jame Masjid","shibganj-central-jame-masjid","culture-architecture","images/Neighborhood_POIs/bd-shibganj/town-center/shibganj-central-jame-masjid.png","text-only","","2026-07-18T00:37:24.789723+00:00"
"neighborhoods/bf-banfora/city-centre","City Centre","Banfora","City Centre, Banfora, Burkina Faso","Place de la Nation","place-de-la-nation","anchor","images/Neighborhood_POIs/bf-banfora/city-centre/place-de-la-nation.png","google-places:Mairie de Banfora photo","Google Places photo, Mairie de Banfora","2026-07-18T00:51:39.232777+00:00"
"neighborhoods/bf-banfora/city-centre","City Centre","Banfora","City Centre, Banfora, Burkina Faso","Jardin du Maire","jardin-du-maire","outdoors","images/Neighborhood_POIs/bf-banfora/city-centre/jardin-du-maire.png","google-places:Jardin du Maire Banfora photo","Google Places photo, Jardin du Maire Banfora","2026-07-18T00:53:16.640453+00:00"
"neighborhoods/bf-banfora/city-centre","City Centre","Banfora","City Centre, Banfora, Burkina Faso","Grand Marché de Banfora","grand-marche-de-banfora","shopping-dining","images/Neighborhood_POIs/bf-banfora/city-centre/grand-marche-de-banfora.png","text-only","","2026-07-18T01:01:03.844376+00:00"
"neighborhoods/bf-banfora/city-centre","City Centre","Banfora","City Centre, Banfora, Burkina Faso","Cathédrale Saint-Pierre de Banfora","cathedrale-saint-pierre-de-banfora","culture-architecture","images/Neighborhood_POIs/bf-banfora/city-centre/cathedrale-saint-pierre-de-banfora.png","google-places:Eglise Saint Pierre Banfora photo","Google Places photo, Eglise Saint Pierre Banfora","2026-07-18T01:02:40.435040+00:00"
"neighborhoods/bi-bujumbura/kiriri","Kiriri","Bujumbura","Kiriri, Bujumbura, Burundi","Kiriri Hill Viewpoint","kiriri-hill-viewpoint","anchor","images/Neighborhood_POIs/bi-bujumbura/kiriri/kiriri-hill-viewpoint.png","places-photo","Google Places photo, Monument de l'Unité viewpoint","2026-07-18T01:13:51.534845+00:00"
"neighborhoods/bi-bujumbura/kiriri","Kiriri","Bujumbura","Kiriri, Bujumbura, Burundi","Mausolée du Prince Louis Rwagasore","mausolee-du-prince-louis-rwagasore","outdoors","images/Neighborhood_POIs/bi-bujumbura/kiriri/mausolee-du-prince-louis-rwagasore.png","places-photo","Google Places photo, Mausolée du Prince Louis Rwagasore","2026-07-18T01:17:52.282164+00:00"
"neighborhoods/bi-bujumbura/kiriri","Kiriri","Bujumbura","Kiriri, Bujumbura, Burundi","Université du Burundi Kiriri campus","universite-du-burundi-kiriri-campus","culture-architecture","images/Neighborhood_POIs/bi-bujumbura/kiriri/universite-du-burundi-kiriri-campus.png","places-photo","Google Places photo, Université du Burundi Kiriri","2026-07-18T01:19:59.984726+00:00"
"neighborhoods/bi-bujumbura/kiriri","Kiriri","Bujumbura","Kiriri, Bujumbura, Burundi","Cathédrale Regina Mundi","cathedrale-regina-mundi","culture-architecture","images/Neighborhood_POIs/bi-bujumbura/kiriri/cathedrale-regina-mundi.png","places-photo","Google Places photo, Regina Mundi Cathedral","2026-07-18T01:34:55.403411+00:00"
"neighborhoods/br-abaetetuba/city-centre","City Centre","Abaetetuba","City Centre, Abaetetuba, Brazil","Praça da Bandeira","praca-da-bandeira","anchor","images/Neighborhood_POIs/br-abaetetuba/city-centre/praca-da-bandeira.png","places-photo","Google Places photo, Praça da Bandeira Abaetetuba","2026-07-18T01:42:00.760683+00:00"
"neighborhoods/br-abaetetuba/city-centre","City Centre","Abaetetuba","City Centre, Abaetetuba, Brazil","Trapiche Municipal pier on the Maratauíra river","trapiche-municipal-pier-on-the-maratauira-river","outdoors","images/Neighborhood_POIs/br-abaetetuba/city-centre/trapiche-municipal-pier-on-the-maratauira-river.png","places-photo","Google Places photo, Trapiche Municipal de Abaetetuba","2026-07-18T01:43:27.383536+00:00"
"neighborhoods/br-abaetetuba/city-centre","City Centre","Abaetetuba","City Centre, Abaetetuba, Brazil","Feira Livre da Beira street market","feira-livre-da-beira-street-market","shopping-dining","images/Neighborhood_POIs/br-abaetetuba/city-centre/feira-livre-da-beira-street-market.png","places-photo","Google Places photo, Feira Livre Da Beira","2026-07-18T01:46:21.049551+00:00"
"neighborhoods/br-abaetetuba/city-centre","City Centre","Abaetetuba","City Centre, Abaetetuba, Brazil","Igreja Matriz Nossa Senhora da Conceição","igreja-matriz-nossa-senhora-da-conceicao","culture-architecture","images/Neighborhood_POIs/br-abaetetuba/city-centre/igreja-matriz-nossa-senhora-da-conceicao.png","places-photo","Google Places photo, Igreja Matriz Nossa Senhora da Conceição","2026-07-18T01:48:48.345808+00:00"
"neighborhoods/br-bacabal/city-centre","City Centre","Bacabal","City Centre, Bacabal, Brazil","Praça Central de Bacabal","praca-central-de-bacabal","anchor","images/Neighborhood_POIs/br-bacabal/city-centre/praca-central-de-bacabal.png","places-photo","Google Places photo, Praça Central de Bacabal","2026-07-18T02:14:36.213420+00:00"
"neighborhoods/br-bacabal/city-centre","City Centre","Bacabal","City Centre, Bacabal, Brazil","Rio Mearim riverside with wooden canoes","rio-mearim-riverside-with-wooden-canoes","outdoors","images/Neighborhood_POIs/br-bacabal/city-centre/rio-mearim-riverside-with-wooden-canoes.png","places-photo","Google Places photo, Rio Mearim Bacabal","2026-07-18T02:14:52.147685+00:00"
"neighborhoods/br-bacabal/city-centre","City Centre","Bacabal","City Centre, Bacabal, Brazil","Mercado Central de Bacabal","mercado-central-de-bacabal","shopping-dining","images/Neighborhood_POIs/br-bacabal/city-centre/mercado-central-de-bacabal.png","text-only","","2026-07-18T02:14:53.676034+00:00"
"neighborhoods/br-bacabal/city-centre","City Centre","Bacabal","City Centre, Bacabal, Brazil","Catedral Santa Teresinha","catedral-santa-teresinha","culture-architecture","images/Neighborhood_POIs/br-bacabal/city-centre/catedral-santa-teresinha.png","text-only","","2026-07-18T02:14:55.017723+00:00"
"neighborhoods/br-campo-grande/centro","Centro","Campo Grande","Centro, Campo Grande, Brazil","Praça Ary Coelho","praca-ary-coelho","anchor","images/Neighborhood_POIs/br-campo-grande/centro/praca-ary-coelho.png","places-photo","Google Places photo, Praça Ary Coelho Campo Grande","2026-07-18T02:24:00.570362+00:00"
"neighborhoods/br-campo-grande/centro","Centro","Campo Grande","Centro, Campo Grande, Brazil","Praça do Rádio Clube","praca-do-radio-clube","outdoors","images/Neighborhood_POIs/br-campo-grande/centro/praca-do-radio-clube.png","places-photo","Google Places photo, Praça do Rádio Clube Campo Grande","2026-07-18T02:24:01.952458+00:00"
"neighborhoods/br-campo-grande/centro","Centro","Campo Grande","Centro, Campo Grande, Brazil","Camelódromo de Campo Grande","camelodromo-de-campo-grande","shopping-dining","images/Neighborhood_POIs/br-campo-grande/centro/camelodromo-de-campo-grande.png","places-photo","Google Places photo, Camelódromo Campo Grande","2026-07-18T02:24:03.395401+00:00"
"neighborhoods/br-campo-grande/centro","Centro","Campo Grande","Centro, Campo Grande, Brazil","Morada dos Baís","morada-dos-bais","culture-architecture","images/Neighborhood_POIs/br-campo-grande/centro/morada-dos-bais.png","places-photo","Google Places photo, Morada dos Baís Campo Grande","2026-07-18T02:24:04.784510+00:00"
"neighborhoods/br-criciuma/city-centre","City Centre","Criciúma","City Centre, Criciúma, Brazil","Praça Nereu Ramos","praca-nereu-ramos","anchor","images/Neighborhood_POIs/br-criciuma/city-centre/praca-nereu-ramos.png","places-photo","Google Places photo, Praça Nereu Ramos Criciúma","2026-07-18T02:33:57.273650+00:00"
"neighborhoods/br-criciuma/city-centre","City Centre","Criciúma","City Centre, Criciúma, Brazil","Praça do Congresso","praca-do-congresso","outdoors","images/Neighborhood_POIs/br-criciuma/city-centre/praca-do-congresso.png","places-photo","Google Places photo, Praça do Congresso Criciúma","2026-07-18T02:33:58.636561+00:00"
"neighborhoods/br-criciuma/city-centre","City Centre","Criciúma","City Centre, Criciúma, Brazil","Mercado Público de Criciúma","mercado-publico-de-criciuma","shopping-dining","images/Neighborhood_POIs/br-criciuma/city-centre/mercado-publico-de-criciuma.png","places-photo","Google Places photo, Mercado Público Criciúma","2026-07-18T02:33:59.967835+00:00"
"neighborhoods/br-criciuma/city-centre","City Centre","Criciúma","City Centre, Criciúma, Brazil","Catedral São José","catedral-sao-jose","culture-architecture","images/Neighborhood_POIs/br-criciuma/city-centre/catedral-sao-jose.png","places-photo","Google Places photo, Catedral São José Criciúma","2026-07-18T02:34:01.329955+00:00"
"neighborhoods/br-guarulhos/centro","Centro","Guarulhos","Centro, Guarulhos, Brazil","Praça Getúlio Vargas","praca-getulio-vargas","anchor","images/Neighborhood_POIs/br-guarulhos/centro/praca-getulio-vargas.png","places-photo","Google Places photo, Praça Getúlio Vargas Guarulhos","2026-07-18T03:05:45.757409+00:00"
"neighborhoods/br-guarulhos/centro","Centro","Guarulhos","Centro, Guarulhos, Brazil","Bosque Maia","bosque-maia","outdoors","images/Neighborhood_POIs/br-guarulhos/centro/bosque-maia.png","places-photo","Google Places photo, Bosque Maia Guarulhos","2026-07-18T03:05:47.073023+00:00"
"neighborhoods/br-guarulhos/centro","Centro","Guarulhos","Centro, Guarulhos, Brazil","Parque Júlio Fracalanza","parque-julio-fracalanza","shopping-dining","images/Neighborhood_POIs/br-guarulhos/centro/parque-julio-fracalanza.png","places-photo","Google Places photo, Parque Júlio Fracalanza Guarulhos (substitute: second outdoors, no viable shopping-dining)","2026-07-18T03:05:48.353429+00:00"
"neighborhoods/br-guarulhos/centro","Centro","Guarulhos","Centro, Guarulhos, Brazil","Catedral Nossa Senhora da Conceição","catedral-nossa-senhora-da-conceicao","culture-architecture","images/Neighborhood_POIs/br-guarulhos/centro/catedral-nossa-senhora-da-conceicao.png","places-photo","Google Places photo, Catedral Nossa Senhora da Conceição Guarulhos","2026-07-18T03:05:49.859944+00:00"
"neighborhoods/br-itu/city-centre","City Centre","Itu","City Centre, Itu, Brazil","Igreja Matriz Nossa Senhora da Candelária","igreja-matriz-nossa-senhora-da-candelaria","anchor","images/Neighborhood_POIs/br-itu/city-centre/igreja-matriz-nossa-senhora-da-candelaria.png","places-photo","Google Places photo, Igreja Matriz Nossa Senhora da Candelária Itu","2026-07-18T03:41:50.065411+00:00"
"neighborhoods/br-itu/city-centre","City Centre","Itu","City Centre, Itu, Brazil","Parque do Varvito","parque-do-varvito","outdoors","images/Neighborhood_POIs/br-itu/city-centre/parque-do-varvito.png","places-photo","Google Places photo, Parque do Varvito Itu","2026-07-18T03:41:51.463542+00:00"
"neighborhoods/br-itu/city-centre","City Centre","Itu","City Centre, Itu, Brazil","Igreja e Convento Nossa Senhora do Carmo","igreja-e-convento-nossa-senhora-do-carmo","shopping-dining","images/Neighborhood_POIs/br-itu/city-centre/igreja-e-convento-nossa-senhora-do-carmo.png","places-photo","Google Places photo, Igreja e Convento Nossa Senhora do Carmo Itu (substitute: second culture-architecture, Mercado Municipal refs kept reproducing pedestrians)","2026-07-18T03:41:52.976165+00:00"
"neighborhoods/br-itu/city-centre","City Centre","Itu","City Centre, Itu, Brazil","Museu da Energia de Itu","museu-da-energia-de-itu","culture-architecture","images/Neighborhood_POIs/br-itu/city-centre/museu-da-energia-de-itu.png","places-photo","Google Places photo, Museu da Energia de Itu","2026-07-18T03:41:54.423693+00:00"
"neighborhoods/br-macapa/centro","Centro","Macapá","Centro, Macapá, Brazil","Fortaleza de São José de Macapá","fortaleza-de-sao-jose-de-macapa","anchor","images/Neighborhood_POIs/br-macapa/centro/fortaleza-de-sao-jose-de-macapa.png","places-photo","Petr Vasicek (Google Maps contributor)","2026-07-18T04:16:50.519277+00:00"
"neighborhoods/br-macapa/centro","Centro","Macapá","Centro, Macapá, Brazil","Trapiche Eliezer Levy","trapiche-eliezer-levy","outdoors","images/Neighborhood_POIs/br-macapa/centro/trapiche-eliezer-levy.png","places-photo","Benedito Bitencort (Google Maps contributor)","2026-07-18T04:17:04.727031+00:00"
"neighborhoods/br-macapa/centro","Centro","Macapá","Centro, Macapá, Brazil","Praça Barão do Rio Branco","praca-barao-do-rio-branco","shopping-dining","images/Neighborhood_POIs/br-macapa/centro/praca-barao-do-rio-branco.png","places-photo","Marcus Pereira (Google Maps contributor)","2026-07-18T04:17:06.076995+00:00"
"neighborhoods/br-macapa/centro","Centro","Macapá","Centro, Macapá, Brazil","Igreja de São José de Macapá","igreja-de-sao-jose-de-macapa","culture-architecture","images/Neighborhood_POIs/br-macapa/centro/igreja-de-sao-jose-de-macapa.png","places-photo","Marcilon Leão (Google Maps contributor)","2026-07-18T04:17:07.501145+00:00"
"neighborhoods/br-palmas/centro","Centro","Palmas","Centro, Palmas, Brazil","Praça dos Girassóis","praca-dos-girassois","anchor","images/Neighborhood_POIs/br-palmas/centro/praca-dos-girassois.png","places-photo","Antonio Luz (Google Maps contributor)","2026-07-18T04:30:01.999537+00:00"
"neighborhoods/br-palmas/centro","Centro","Palmas","Centro, Palmas, Brazil","Parque Cesamar","parque-cesamar","outdoors","images/Neighborhood_POIs/br-palmas/centro/parque-cesamar.png","places-photo","Sílvia Rodrigues (Google Maps contributor)","2026-07-18T04:30:03.421179+00:00"
"neighborhoods/br-palmas/centro","Centro","Palmas","Centro, Palmas, Brazil","Avenida Juscelino Kubitschek","avenida-juscelino-kubitschek","shopping-dining","images/Neighborhood_POIs/br-palmas/centro/avenida-juscelino-kubitschek.png","text-only","","2026-07-18T04:30:04.865091+00:00"
"neighborhoods/br-palmas/centro","Centro","Palmas","Centro, Palmas, Brazil","Memorial Coluna Prestes","memorial-coluna-prestes","culture-architecture","images/Neighborhood_POIs/br-palmas/centro/memorial-coluna-prestes.png","places-photo","Eduardo Alves Grassi (Google Maps contributor)","2026-07-18T04:30:06.420986+00:00"
"neighborhoods/br-pocos-de-caldas/city-centre","City Centre","Poços de Caldas","City Centre, Poços de Caldas, Brazil","Parque José Affonso Junqueira","parque-jose-affonso-junqueira","anchor","images/Neighborhood_POIs/br-pocos-de-caldas/city-centre/parque-jose-affonso-junqueira.png","places-photo","Parque José Affonso Junqueira (Google Maps contributor)","2026-07-18T04:55:14.597192+00:00"
"neighborhoods/br-pocos-de-caldas/city-centre","City Centre","Poços de Caldas","City Centre, Poços de Caldas, Brazil","Praça Pedro Sanches","praca-pedro-sanches","outdoors","images/Neighborhood_POIs/br-pocos-de-caldas/city-centre/praca-pedro-sanches.png","places-photo","Mari Cardoso (Google Maps contributor)","2026-07-18T04:55:15.908275+00:00"
"neighborhoods/br-pocos-de-caldas/city-centre","City Centre","Poços de Caldas","City Centre, Poços de Caldas, Brazil","Recanto Japonês","recanto-japones","shopping-dining","images/Neighborhood_POIs/br-pocos-de-caldas/city-centre/recanto-japones.png","places-photo","Valdair Carvalho (Google Maps contributor)","2026-07-18T04:55:17.137907+00:00"
"neighborhoods/br-pocos-de-caldas/city-centre","City Centre","Poços de Caldas","City Centre, Poços de Caldas, Brazil","Museu Histórico e Geográfico de Poços de Caldas","museu-historico-e-geografico-de-pocos-de-caldas","culture-architecture","images/Neighborhood_POIs/br-pocos-de-caldas/city-centre/museu-historico-e-geografico-de-pocos-de-caldas.png","places-photo","Marques Sousa (Google Maps contributor)","2026-07-18T04:55:18.517478+00:00"
"neighborhoods/br-santa-cruz-do-sul/city-centre","City Centre","Santa Cruz do Sul","City Centre, Santa Cruz do Sul, Brazil","Catedral São João Batista","catedral-sao-joao-batista","anchor","images/Neighborhood_POIs/br-santa-cruz-do-sul/city-centre/catedral-sao-joao-batista.png","places-photo","Carolina Barcelos (Google Maps contributor)","2026-07-18T05:09:40.691067+00:00"
"neighborhoods/br-santa-cruz-do-sul/city-centre","City Centre","Santa Cruz do Sul","City Centre, Santa Cruz do Sul, Brazil","Praça Getúlio Vargas","praca-getulio-vargas","outdoors","images/Neighborhood_POIs/br-santa-cruz-do-sul/city-centre/praca-getulio-vargas.png","places-photo","Guilherme Drexler (Google Maps contributor)","2026-07-18T05:09:42.008832+00:00"
